Trial Number: ,  Random Number: 
4063  ,  0.9436323130  
4064  ,  0.7915280618  
4065  ,  0.9423505356  
4066  ,  0.4704428236  
4067  ,  0.2525101474  
4068  ,  0.3827631458  
4069  ,  0.3356425672  
4070  ,  0.6272164068  
4071  ,  0.2582476272  
4072  ,  0.4782860805  
4073  ,  0.0876796777  
4074  ,  0.1242103336  
4075  ,  0.9003875851  
4076  ,  0.9749443037  
4077  ,  0.8620258187  
4078  ,  0.4087954344  
4079  ,  0.0227057711  
4080  ,  0.2829065828  
4081  ,  0.1023285623  
4082  ,  0.6268807031  
4083  ,  0.2565996277  
4084  ,  0.8019653920  
4085  ,  0.2289803766  
4086  ,  0.1585131382  
4087  ,  0.0382091739  
4088  ,  0.9933164464  
4089  ,  0.0481582080  
4090  ,  0.5152745140  
4091  ,  0.5426190985  
4092  ,  0.7035431990  
4093  ,  0.4054994354  
4094  ,  0.5046235542  
4095  ,  0.8145084994  
4096  ,  0.8966032899  
4097  ,  0.6146732994  
4098  ,  0.0686056093  
4099  ,  0.8778344066  
4100  ,  0.4503006073  
4101  ,  0.6931669057  
4102  ,  0.7024445326  
4103  ,  0.1050752281  
4104  ,  0.1735587634  
4105  ,  0.9353312784  
4106  ,  0.8592181158  
4107  ,  0.6274605548  
4108  ,  0.7005829035  
4109  ,  0.8551286355  
4110  ,  0.2476271859  
4111  ,  0.0674459059  
4112  ,  0.4181646168  
4113  ,  0.0289010285  
4114  ,  0.4282052065  
4115  ,  0.3750114444  
4116  ,  0.0825830866  
4117  ,  0.8700216681  
4118  ,  0.6145817438  
4119  ,  0.0481887265  
4120  ,  0.2821131016  
4121  ,  0.8661152989  
4122  ,  0.0863673818  
4123  ,  0.5201269570  
4124  ,  0.4014709922  
4125  ,  0.3108005005  
4126  ,  0.1194494461  
4127  ,  0.9931028169  
4128  ,  0.2444532609  
4129  ,  0.0606707968  
4130  ,  0.8400219733  
4131  ,  0.5011139256  
4132  ,  0.9712210456  
4133  ,  0.3487350078  
4134  ,  0.9087801752  
4135  ,  0.4823755608  
4136  ,  0.5059358501  
4137  ,  0.1860408338  
4138  ,  0.4415723136  
4139  ,  0.6425977355  
4140  ,  0.0717795343  
4141  ,  0.3822138127  
4142  ,  0.0723899045  
4143  ,  0.3907589953  
4144  ,  0.0086977752  
4145  ,  0.7165746025  
4146  ,  0.5654774621  
4147  ,  0.6282235176  
4148  ,  0.5310831019  
4149  ,  0.2907193213  
4150  ,  0.8820764794  
4151  ,  0.1727347636  
4152  ,  0.5807672353  
4153  ,  0.5941038240  
4154  ,  0.1089510788  
4155  ,  0.5983458968  
4156  ,  0.4321115757  
4157  ,  0.3137302774  
4158  ,  0.1544236579  
4159  ,  0.7726676229  
4160  ,  0.2054506058  
4161  ,  0.4192327647  
4162  ,  0.6178777429  
4163  ,  0.8726157414  
4164  ,  0.9447920164  
4165  ,  0.5546128727  
4166  ,  0.7396465957  
4167  ,  0.1598864711  
4168  ,  0.4161198767  
4169  ,  0.2678304392  
4170  ,  0.8373058260  
4171  ,  0.2975859859  
4172  ,  0.2831202124  
4173  ,  0.1095309305  
4174  ,  0.1342814417  
4175  ,  0.4889675588  
4176  ,  0.8155461287  
4177  ,  0.1323282571  
4178  ,  0.3875240333  
4179  ,  0.2196111942  
4180  ,  0.7873470260  
4181  ,  0.8214056825  
4182  ,  0.2199774163  
4183  ,  0.8847621082  
4184  ,  0.7204809717  
4185  ,  0.9882808924  
4186  ,  0.5647144993  
4187  ,  0.0821558275  
4188  ,  0.1306192206  
4189  ,  0.6586199530  
4190  ,  0.1263771477  
4191  ,  0.8526566362  
4192  ,  0.9312112796  
4193  ,  0.4855189673  
4194  ,  0.2666707358  
4195  ,  0.6487929930  
4196  ,  0.6514786218  
4197  ,  0.7192297128  
4198  ,  0.2196722312  
4199  ,  0.3136692404  
4200  ,  0.6260261849  
4201  ,  0.2649311808  
4202  ,  0.0437330241  
4203  ,  0.8505508591  
4204  ,  0.8104800562  
4205  ,  0.8596758934  
4206  ,  0.2157963805  
4207  ,  0.2646565142  
4208  ,  0.3809015168  
4209  ,  0.8995330668  
4210  ,  0.2745139927  
4211  ,  0.2587969604  
4212  ,  0.7724539933  
4213  ,  0.9486373486  
4214  ,  0.4186223945  
4215  ,  0.0633869442  
4216  ,  0.3138218329  
4217  ,  0.4609210486  
4218  ,  0.4665364544  
4219  ,  0.1828058718  
4220  ,  0.1135288553  
4221  ,  0.7461165197  
4222  ,  0.0833765679  
4223  ,  0.3387859737  
4224  ,  0.3545030061  
4225  ,  0.7109591968  
4226  ,  0.6821802423  
4227  ,  0.3924375134  
4228  ,  0.6531266213  
4229  ,  0.4072695090  
4230  ,  0.9048432875  
4231  ,  0.5260170293  
4232  ,  0.6388134404  
4233  ,  0.9178441725  
4234  ,  0.0894802698  
4235  ,  0.4657429731  
4236  ,  0.4108706931  
4237  ,  0.6112857448  
4238  ,  0.6306344798  
4239  ,  0.0267036958  
4240  ,  0.0282296213  
4241  ,  0.2976165044  
4242  ,  0.6378063295  
4243  ,  0.7616504410  
4244  ,  0.6888637959  
4245  ,  0.3152256844  
4246  ,  0.7995544298  
4247  ,  0.9940794092  
4248  ,  0.7546617023  
4249  ,  0.0807214576  
4250  ,  0.8586382641  
4251  ,  0.0176702170  
4252  ,  0.2785119175  
4253  ,  0.1330912198  
4254  ,  0.6047853023  
4255  ,  0.7430341502  
4256  ,  0.1895504624  
4257  ,  0.2031922361  
4258  ,  0.7914365062  
4259  ,  0.5725272378  
4260  ,  0.7926877651  
4261  ,  0.3397015290  
4262  ,  0.8822595904  
4263  ,  0.7854243599  
4264  ,  0.7389141514  
4265  ,  0.6232490005  
4266  ,  0.0343028047  
4267  ,  0.2136906034  
4268  ,  0.1226538896  
4269  ,  0.4994354076  
4270  ,  0.2237617115  
4271  ,  0.4901882992  
4272  ,  0.8623310038  
4273  ,  0.2624591815  
4274  ,  0.9200415052  
4275  ,  0.6502883999  
4276  ,  0.0201727348  
4277  ,  0.7202673421  
4278  ,  0.2155217139  
4279  ,  0.3683889279  
4280  ,  0.2179326762  
4281  ,  0.5724967193  
4282  ,  0.8164616840  
4283  ,  0.6104617450  
4284  ,  0.8045289468  
4285  ,  0.5327311014  
4286  ,  0.8012024293  
4287  ,  0.9835810419  
4288  ,  0.9316995758  
4289  ,  0.7261879330  
4290  ,  0.5525986511  
4291  ,  0.5642872402  
4292  ,  0.1944639424  
4293  ,  0.3937192907  
4294  ,  0.7703176977  
4295  ,  0.4866786706  
4296  ,  0.9920041505  
4297  ,  0.4341257973  
4298  ,  0.9693288980  
4299  ,  0.0712607196  
4300  ,  0.2654194769  
4301  ,  0.8153630177  
4302  ,  0.3714102603  
4303  ,  0.7764213996  
4304  ,  0.7691579943  
4305  ,  0.3860896634  
4306  ,  0.5950804163  
4307  ,  0.7530747398  
4308  ,  0.5312967315  
4309  ,  0.1190832240  
4310  ,  0.0505691702  
4311  ,  0.2843104343  
4312  ,  0.6600543229  
4313  ,  0.3173314615  
4314  ,  0.4466994232  
4315  ,  0.8911099582  
4316  ,  0.1517380291  
4317  ,  0.8143864254  
4318  ,  0.3144627216  
4319  ,  0.3848689230  
4320  ,  0.8575090793  
4321  ,  0.7000335704  
4322  ,  0.9552903836  
4323  ,  0.6492507706  
4324  ,  0.2639851070  
4325  ,  0.6027405622  
4326  ,  0.7186803797  
4327  ,  0.4307992798  
4328  ,  0.2449720756  
4329  ,  0.0597552416  
4330  ,  0.0167851802  
4331  ,  0.9215063936  
4332  ,  0.4399853511  
4333  ,  0.0065919980  
4334  ,  0.9810785241  
4335  ,  0.4130069887  
4336  ,  0.4159062471  
4337  ,  0.9168065432  
4338  ,  0.1680349132  
4339  ,  0.8046205023  
4340  ,  0.2683797723  
4341  ,  0.6232490005  
4342  ,  0.2200079348  
4343  ,  0.2459486679  
4344  ,  0.8184759056  
4345  ,  0.3525803400  
4346  ,  0.8872951445  
4347  ,  0.6957304605  
4348  ,  0.0616473891  
4349  ,  0.0036317026  
4350  ,  0.3176671651  
4351  ,  0.6776940214  
4352  ,  0.0248420667  
4353  ,  0.2011780145  
4354  ,  0.0201422163  
4355  ,  0.0151066622  
4356  ,  0.6879787591  
4357  ,  0.1564683981  
4358  ,  0.4082766198  
4359  ,  0.8250679037  
4360  ,  0.1260414441  
4361  ,  0.8655964843  
4362  ,  0.3303018281  
4363  ,  0.5536973174  
4364  ,  0.5284279916  
4365  ,  0.6769005402  
4366  ,  0.4914395581  
4367  ,  0.3337809381  
4368  ,  0.2511368145  
4369  ,  0.7591174047  
4370  ,  0.1752983184  
4371  ,  0.4458143864  
4372  ,  0.5588244270  
4373  ,  0.5005645924  
4374  ,  0.1703543199  
4375  ,  0.1637012848  
4376  ,  0.2120426038  
4377  ,  0.3718985565  
4378  ,  0.3074129460  
4379  ,  0.7668691061  
4380  ,  0.5569627979  
4381  ,  0.2824793237  
4382  ,  0.5151829585  
4383  ,  0.9989623707  
4384  ,  0.2728965117  
4385  ,  0.9623401593  
4386  ,  0.7992492447  
4387  ,  0.7559129612  
4388  ,  0.4344920194  
4389  ,  0.4008911405  
4390  ,  0.0512710959  
4391  ,  0.2829676199  
4392  ,  0.0446180609  
4393  ,  0.8733481857  
4394  ,  0.0946378979  
4395  ,  0.6633808405  
4396  ,  0.6940824610  
4397  ,  0.5862605670  
4398  ,  0.8724936674  
4399  ,  0.8788415174  
4400  ,  0.5045625172  
4401  ,  0.4737998596  
4402  ,  0.1845454268  
4403  ,  0.2237311930  
4404  ,  0.0112308115  
4405  ,  0.1751152074  
4406  ,  0.8793908506  
4407  ,  0.3542588580  
4408  ,  0.1407818842  
4409  ,  0.7250892666  
4410  ,  0.9075289163  
4411  ,  0.7531052583  
4412  ,  0.9416180914  
4413  ,  0.9889828181  
4414  ,  0.1425519578  
4415  ,  0.8919034394  
4416  ,  0.2219306009  
4417  ,  0.3723563341  
4418  ,  0.3758049257  
4419  ,  0.8718527787  
4420  ,  0.7528000732  
4421  ,  0.8381908628  
4422  ,  0.3910641804  
4423  ,  0.8243659780  
4424  ,  0.1913815729  
4425  ,  0.7609790338  
4426  ,  0.5259254738  
4427  ,  0.8524430067  
4428  ,  0.3815118870  
4429  ,  0.6509598071  
4430  ,  0.6254463332  
4431  ,  0.7945188757  
4432  ,  0.1871395001  
4433  ,  0.2779320658  
4434  ,  0.7945799127  
4435  ,  0.5918454543  
4436  ,  0.5155491806  
4437  ,  0.2272103030  
4438  ,  0.8561052278  
4439  ,  0.5404828028  
4440  ,  0.6860560930  
4441  ,  0.4182866909  
4442  ,  0.9193090609  
4443  ,  0.2094180120  
4444  ,  0.8008056887  
4445  ,  0.6174810022  
4446  ,  0.9667043062  
4447  ,  0.3059480575  
4448  ,  0.2735984375  
4449  ,  0.4764549699  
4450  ,  0.8643757439  
4451  ,  0.2694479202  
4452  ,  0.1733756523  
4453  ,  0.1267433699  
4454  ,  0.7023224586  
4455  ,  0.8752098148  
4456  ,  0.5382854701  
4457  ,  0.8627887814  
4458  ,  0.8714560381  
4459  ,  0.6288338878  
4460  ,  0.3165684988  
4461  ,  0.9435102390  
4462  ,  0.7827692495  
4463  ,  0.2333750420  
4464  ,  0.0910977508  
4465  ,  0.0448011719  
4466  ,  0.6355784783  
4467  ,  0.9096652120  
4468  ,  0.2428662984  
4469  ,  0.3934751427  
4470  ,  0.1408124027  
4471  ,  0.8515274514  
4472  ,  0.7103488266  
4473  ,  0.1138035218  
4474  ,  0.6057008576  
4475  ,  0.5970030824  
4476  ,  0.0010071108  
4477  ,  0.8187200537  
4478  ,  0.2856532487  
4479  ,  0.5968504898  
4480  ,  0.6107669301  
4481  ,  0.9760124516  
4482  ,  0.4106265450  
4483  ,  0.7614673299  
4484  ,  0.5080416272  
4485  ,  0.0813623463  
4486  ,  0.7909176916  
4487  ,  0.2677694021  
4488  ,  0.8384350108  
4489  ,  0.1691640980  
4490  ,  0.4097415082  
4491  ,  0.4069338054  
4492  ,  0.5063325907  
4493  ,  0.6926480911  
4494  ,  0.9082003235  
4495  ,  0.7542954802  
4496  ,  0.7900021363  
4497  ,  0.3039643544  
4498  ,  0.3688772240  
4499  ,  0.4430982391  
4500  ,  0.6456190680  
4501  ,  0.5666676840  
4502  ,  0.3050935392  
4503  ,  0.8228095340  
4504  ,  0.8574785607  
4505  ,  0.1302529984  
4506  ,  0.2608722190  
4507  ,  0.2832422864  
4508  ,  0.6899319437  
4509  ,  0.3995178076  
4510  ,  0.9288003174  
4511  ,  0.5265358440  
4512  ,  0.1975463118  
4513  ,  0.2287057100  
4514  ,  0.1915952025  
4515  ,  0.0668660543  
4516  ,  0.8497878964  
4517  ,  0.6729331339  
4518  ,  0.9940488907  
4519  ,  0.2406384472  
4520  ,  0.6262703330  
4521  ,  0.3269447920  
4522  ,  0.4506668294  
4523  ,  0.5072786645  
4524  ,  0.2391430403  
4525  ,  0.2833643605  
4526  ,  0.0966521195  
4527  ,  0.3223059786  
4528  ,  0.6385082553  
4529  ,  0.2411877804  
4530  ,  0.6871242409  
4531  ,  0.3642689291  
4532  ,  0.4574114200  
4533  ,  0.7958922086  
4534  ,  0.4516739402  
4535  ,  0.3959166234  
4536  ,  0.5524765770  
4537  ,  0.4425489059  
4538  ,  0.2102725303  
4539  ,  0.5418866543  
4540  ,  0.2964873196  
4541  ,  0.3230079043  
4542  ,  0.2566606647  
4543  ,  0.2632526627  
4544  ,  0.7792901395  
4545  ,  0.2484511856  
4546  ,  0.4156010620  
4547  ,  0.8109378338  
4548  ,  0.5728934599  
4549  ,  0.0286263619  
4550  ,  0.1800897244  
4551  ,  0.4385509812  
4552  ,  0.2175054170  
4553  ,  0.6390270699  
4554  ,  0.3352763451  
4555  ,  0.1566515091  
4556  ,  0.0845362712  
4557  ,  0.2569658498  
4558  ,  0.9744560076  
4559  ,  0.3088167974  
4560  ,  0.7726371044  
4561  ,  0.6985076449  
4562  ,  0.3141880551  
4563  ,  0.7515488144  
4564  ,  0.6931669057  
4565  ,  0.2864467299  
4566  ,  0.2146061586  
4567  ,  0.9188818018  
4568  ,  0.0016479995  
4569  ,  0.6817529832  
4570  ,  0.8106326487  
4571  ,  0.5528122806  
4572  ,  0.5309610279  
4573  ,  0.7086092715  
4574  ,  0.1611987671  
4575  ,  0.3814508499  
4576  ,  0.8826258126  
4577  ,  0.7054353465  
4578  ,  0.3220313120  
4579  ,  0.5251014740  
4580  ,  0.3328348643  
4581  ,  0.4319589831  
4582  ,  0.7487411115  
4583  ,  0.9125644704  
4584  ,  0.7090365307  
4585  ,  0.0646382031  
4586  ,  0.4358653523  
4587  ,  0.4881740776  
4588  ,  0.8934293649  
4589  ,  0.3109530931  
4590  ,  0.6989654225  
4591  ,  0.4913785211  
4592  ,  0.1095919675  
4593  ,  0.1742301706  
4594  ,  0.0052186651  
4595  ,  0.5895565661  
4596  ,  0.6490066225  
4597  ,  0.3999450667  
4598  ,  0.7591784417  
4599  ,  0.1456953642  
4600  ,  0.1925717948  
4601  ,  0.1351664785  
4602  ,  0.4498428297  
4603  ,  0.4022034364  
4604  ,  0.3847163305  
4605  ,  0.8319345683  
4606  ,  0.0654011658  
4607  ,  0.8618427076  
4608  ,  0.8153630177  
4609  ,  0.9260231330  
4610  ,  0.1817377239  
4611  ,  0.6471449934  
4612  ,  0.0664082766  
4613  ,  0.3225501267  
4614  ,  0.6308786279  
4615  ,  0.1198461867  
4616  ,  0.9790643025  
4617  ,  0.2192754906  
4618  ,  0.1559801019  
4619  ,  0.5410931730  
4620  ,  0.7977843562  
4621  ,  0.2990813929  
4622  ,  0.9589831233  
4623  ,  0.0538346507  
4624  ,  0.3479110080  
4625  ,  0.8229010895  
4626  ,  0.5465865047  
4627  ,  0.7691579943  
4628  ,  0.9023712882  
4629  ,  0.6541642506  
4630  ,  0.7819147313  
4631  ,  0.2368846706  
4632  ,  0.8940397351  
4633  ,  0.7464827418  
4634  ,  0.5471053194  
4635  ,  0.0825220496  
4636  ,  0.1305276650  
4637  ,  0.1248512223  
4638  ,  0.9237342448  
4639  ,  0.0913724174  
4640  ,  0.6666768395  
4641  ,  0.8929410688  
4642  ,  0.2966704306  
4643  ,  0.5210730308  
4644  ,  0.9916684469  
4645  ,  0.2964262825  
4646  ,  0.2886440626  
4647  ,  0.9240699484  
4648  ,  0.6869716483  
4649  ,  0.3747062593  
4650  ,  0.9305093539  
4651  ,  0.2609637745  
4652  ,  0.2110049745  
4653  ,  0.2313608203  
4654  ,  0.9744560076  
4655  ,  0.5862605670  
4656  ,  0.9673451949  
4657  ,  0.4552751244  
4658  ,  0.7558824427  
4659  ,  0.0874660482  
4660  ,  0.3118076113  
4661  ,  0.7232276376  
4662  ,  0.5105746635  
4663  ,  0.7590563677  
4664  ,  0.6560563982  
4665  ,  0.1154820399  
4666  ,  0.5528733177  
4667  ,  0.4924466689  
4668  ,  0.3223364971  
4669  ,  0.1755119480  
4670  ,  0.2216559343  
4671  ,  0.8632770775  
4672  ,  0.3068941313  
4673  ,  0.2450331126  
4674  ,  0.0000610370  
4675  ,  0.3971068453  
4676  ,  0.6078371532  
4677  ,  0.1057161168  
4678  ,  0.7154759362  
4679  ,  0.5948973052  
4680  ,  0.2734153264  
4681  ,  0.4588457900  
4682  ,  0.2254402295  
4683  ,  0.4996490371  
4684  ,  0.8276924955  
4685  ,  0.2740256966  
4686  ,  0.4965666677  
4687  ,  0.0850245674  
4688  ,  0.2287667470  
4689  ,  0.5384075442  
4690  ,  0.4820398572  
4691  ,  0.2478408155  
4692  ,  0.0173039949  
4693  ,  0.4373912778  
4694  ,  0.7042756432  
4695  ,  0.6850795007  
4696  ,  0.8099917600  
4697  ,  0.4983062227  
4698  ,  0.9488509781  
4699  ,  0.4368724631  
4700  ,  0.7953123569  
4701  ,  0.7283547472  
4702  ,  0.9761040071  
4703  ,  0.3770256661  
4704  ,  0.3876461074  
4705  ,  0.2775353252  
4706  ,  0.6564836573  
4707  ,  0.4317453536  
4708  ,  0.6954252754  
4709  ,  0.6589251381  
4710  ,  0.4360484634  
4711  ,  0.8084353160  
4712  ,  0.9604174932  
4713  ,  0.0559404279  
4714  ,  0.5381328776  
4715  ,  0.0151371807  
4716  ,  0.6235847041  
4717  ,  0.7496261483  
4718  ,  0.8078554643  
4719  ,  0.9526963103  
4720  ,  0.1745048372  
4721  ,  0.1956236457  
4722  ,  0.6051515244  
4723  ,  0.8599505600  
4724  ,  0.4399548326  
4725  ,  0.7832880642  
4726  ,  0.6531876583  
4727  ,  0.3941465499  
4728  ,  0.4683065279  
4729  ,  0.8073366497  
4730  ,  0.2479018525  
4731  ,  0.6270332957  
4732  ,  0.6659443953  
4733  ,  0.6839197974  
4734  ,  0.7351298563  
4735  ,  0.2382885220  
4736  ,  0.3417462691  
4737  ,  0.9418622394  
4738  ,  0.6616412854  
4739  ,  0.6877651296  
4740  ,  0.3162327952  
4741  ,  0.0206915494  
4742  ,  0.5062410352  
4743  ,  0.6469008454  
4744  ,  0.7510605182  
4745  ,  0.4065065462  
4746  ,  0.3971373638  
4747  ,  0.4717856380  
4748  ,  0.8558610797  
4749  ,  0.1368755150  
4750  ,  0.7219763787  
4751  ,  0.9981078524  
4752  ,  0.6280404065  
4753  ,  0.2064271981  
4754  ,  0.0365611744  
4755  ,  0.4396191290  
4756  ,  0.2821741386  
4757  ,  0.9037141026  
4758  ,  0.1788995025  
4759  ,  0.6716513565  
4760  ,  0.5248573260  
4761  ,  0.6111026337  
4762  ,  0.9942930387  
4763  ,  0.6803186132  
4764  ,  0.3319193091  
4765  ,  0.0991241188  
4766  ,  0.5780816065  
4767  ,  0.4590899380  
4768  ,  0.3833735160  
4769  ,  0.8456373791  
4770  ,  0.4425183874  
4771  ,  0.1340983306  
4772  ,  0.8132572405  
4773  ,  0.4120303964  
4774  ,  0.5131992553  
4775  ,  0.5988341929  
4776  ,  0.4297921690  
4777  ,  0.4072389904  
4778  ,  0.3622547075  
4779  ,  0.4401074252  
4780  ,  0.0627765740  
4781  ,  0.0708334605  
4782  ,  0.5839411603  
4783  ,  0.4363231300  
4784  ,  0.1940977203  
4785  ,  0.0066225166  
4786  ,  0.7189855647  
4787  ,  0.4089480270  
4788  ,  0.5275734733  
4789  ,  0.0976897488  
4790  ,  0.6342356639  
4791  ,  0.7092196417  
4792  ,  0.6547135838  
4793  ,  0.1344950713  
4794  ,  0.7634205145  
4795  ,  0.1203955199  
4796  ,  0.4722128971  
4797  ,  0.1871395001  
4798  ,  0.1156041139  
4799  ,  0.4575945311  
4800  ,  0.5078585162  
4801  ,  0.2527848140  
4802  ,  0.4574114200  
4803  ,  0.6460463271  
4804  ,  0.8107852412  
4805  ,  0.2100589007  
4806  ,  0.5753654592  
4807  ,  0.5590075381  
4808  ,  0.5623035371  
4809  ,  0.6111026337  
4810  ,  0.0245674001  
4811  ,  0.3969542528  
4812  ,  0.0639667959  
4813  ,  0.3427533799  
4814  ,  0.2699362163  
4815  ,  0.8887295145  
4816  ,  0.2586443678  
4817  ,  0.6882839442  
4818  ,  0.6262092959  
4819  ,  0.0963469344  
4820  ,  0.4410840175  
4821  ,  0.8206732383  
4822  ,  0.9031647694  
4823  ,  0.1047700430  
4824  ,  0.3140964995  
4825  ,  0.2586443678  
4826  ,  0.1619922483  
4827  ,  0.3772392956  
4828  ,  0.0469985046  
4829  ,  0.3173009430  
4830  ,  0.4894863735  
4831  ,  0.0582903531  
4832  ,  0.4918057802  
4833  ,  0.0834681234  
4834  ,  0.1957762383  
4835  ,  0.0050660726  
4836  ,  0.2143009735  
4837  ,  0.9483016449  
4838  ,  0.3423871578  
4839  ,  0.8284859767  
4840  ,  0.4954985199  
4841  ,  0.2273628956  
4842  ,  0.0063783685  
4843  ,  0.7253639332  
4844  ,  0.9602649007  
4845  ,  0.9001434370  
4846  ,  0.1874752037  
4847  ,  0.3828852199  
4848  ,  0.9889828181  
4849  ,  0.9996642964  
4850  ,  0.7634510331  
4851  ,  0.7364421522  
4852  ,  0.5688344981  
4853  ,  0.6841029084  
4854  ,  0.4009826960  
4855  ,  0.8624835963  
4856  ,  0.7406537065  
4857  ,  0.5208899197  
4858  ,  0.8279671621  
4859  ,  0.7870418409  
4860  ,  0.2977690970  
4861  ,  0.0152897732  
4862  ,  0.3728446303  
4863  ,  0.4918973357  
4864  ,  0.8930936613  
4865  ,  0.9141514328  
4866  ,  0.1784112064  
4867  ,  0.8989532151  
4868  ,  0.2106082339  
4869  ,  0.3163853877  
4870  ,  0.9951780755  
4871  ,  0.1144749290  
4872  ,  0.3575548570  
4873  ,  0.1214636677  
4874  ,  0.9613025300  
4875  ,  0.7146519364  
4876  ,  0.1336710715  
4877  ,  0.8467055269  
4878  ,  0.2752769555  
4879  ,  0.3526413770  
4880  ,  0.3335062716  
4881  ,  0.3452864162  
4882  ,  0.1669667653  
4883  ,  0.4700766015  
4884  ,  0.7382122257  
4885  ,  0.4558549760  
4886  ,  0.0742515336  
4887  ,  0.3926816614  
4888  ,  0.9531235694  
4889  ,  0.1148106326  
4890  ,  0.4304940947  
4891  ,  0.5921811579  
4892  ,  0.7472151860  
4893  ,  0.9629810480  
4894  ,  0.9700613422  
4895  ,  0.3953367718  
4896  ,  0.0508133183  
4897  ,  0.9774468215  
4898  ,  0.9573046052  
4899  ,  0.9216284677  
4900  ,  0.2676778466  
4901  ,  0.1603137303  
4902  ,  0.2458265938  
4903  ,  0.5305948057  
4904  ,  0.0578936125  
4905  ,  0.8151799066  
4906  ,  0.5740836818  
4907  ,  0.5603503525  
4908  ,  0.2475966674  
4909  ,  0.4424878689  
4910  ,  0.0032654805  
4911  ,  0.6380809961  
4912  ,  0.0219733268  
4913  ,  0.7859736930  
4914  ,  0.9045075838  
4915  ,  0.3443708609  
4916  ,  0.0578020569  
4917  ,  0.0599993896  
4918  ,  0.4007080294  
4919  ,  0.5121005890  
4920  ,  0.7515182958  
4921  ,  0.8902859584  
4922  ,  0.6700338755  
4923  ,  0.9414044618  
4924  ,  0.1992553484  
4925  ,  0.9984740745  
4926  ,  0.0166631062  
4927  ,  0.8118533891  
4928  ,  0.0853297525  
4929  ,  0.1622669149  
4930  ,  0.1156651509  
4931  ,  0.5733512375  
4932  ,  0.1348307749  
4933  ,  0.4822840052  
4934  ,  0.3378704184  
4935  ,  0.5965453047  
4936  ,  0.2872402112  
4937  ,  0.4864345225  
4938  ,  0.5608081301  
4939  ,  0.3642689291  
4940  ,  0.2465895566  
4941  ,  0.1037629322  
4942  ,  0.3726920377  
4943  ,  0.4855189673  
4944  ,  0.5654469436  
4945  ,  0.0387585070  
4946  ,  0.0748619037  
4947  ,  0.3126926481  
4948  ,  0.9176305429  
4949  ,  0.5768608661  
4950  ,  0.3894466994  
4951  ,  0.4435865352  
4952  ,  0.7172154912  
4953  ,  0.3533738212  
4954  ,  0.2782677694  
4955  ,  0.8895840327  
4956  ,  0.7391582995  
4957  ,  0.1161534471  
4958  ,  0.7795648061  
4959  ,  0.1908932768  
4960  ,  0.8982818079  
4961  ,  0.0138248848  
4962  ,  0.2680745872  
4963  ,  0.2606585894  
4964  ,  0.8425855281  
4965  ,  0.4407177953  
4966  ,  0.0458388012  
4967  ,  0.2383495590  
4968  ,  0.5174413282  
4969  ,  0.9694814905  
4970  ,  0.6688131352  
4971  ,  0.1344645528  
4972  ,  0.3565172277  
4973  ,  0.4030579546  
4974  ,  0.9160435804  
4975  ,  0.5475936155  
4976  ,  0.2560808130  
4977  ,  0.4769432661  
4978  ,  0.8082522050  
4979  ,  0.2346873379  
4980  ,  0.9887386700  
4981  ,  0.2430188910  
4982  ,  0.5807061983  
4983  ,  0.8163090915  
4984  ,  0.2127140110  
4985  ,  0.6664937284  
4986  ,  0.0181585131  
4987  ,  0.3979003265  
4988  ,  0.7333292642  
4989  ,  0.4666890469  
4990  ,  0.0567644276  
4991  ,  0.3881954405  
4992  ,  0.1724600970  
4993  ,  0.7335123753  
4994  ,  0.0602130192  
4995  ,  0.2962736900  
4996  ,  0.7026581622  
4997  ,  0.3502914518  
4998  ,  0.6757713553  
4999  ,  0.7883236183  
